sensor1_id,sensor2_id,fband,weight_raw,weight_adj
1001216,1001243,GAMMA,0.7556313881064552,0.0
1001216,1001228,GAMMA,0.3395443555872553,0.0
1001216,1001229,GAMMA,0.2654323175926248,0.0
1001216,1001212,GAMMA,0.8221390099168018,0.0
1001216,1001213,GAMMA,0.6276582024605672,0.0
1001216,1001232,GAMMA,0.7166924579597526,0.0
1001216,1001233,GAMMA,0.6135804741593472,0.0
1001216,1001217,GAMMA,0.0,0.0
1001216,1001244,GAMMA,0.0,0.0
1001216,1001246,GAMMA,0.0,0.0
1001216,1001206,GAMMA,0.0,0.0
1001216,1001207,GAMMA,0.0,0.0
1001216,1001201,GAMMA,0.0,0.0
1001216,1001202,GAMMA,0.0,0.0
1001216,1001230,GAMMA,0.0,0.0
1001216,1001231,GAMMA,0.0,0.0
1001216,1001214,GAMMA,0.0,0.0
1001216,1001215,GAMMA,0.0,0.0
1001216,1001254,GAMMA,0.0,0.0
1001216,1001255,GAMMA,0.0,0.0
1001216,1001224,GAMMA,0.0,0.0
1001216,1001225,GAMMA,0.0,0.0
1001216,1001210,GAMMA,0.0,0.0
1001216,1001211,GAMMA,0.0,0.0
1001216,1001249,GAMMA,0.0,0.0
1001216,1001250,GAMMA,0.0,0.0
1001216,1001238,GAMMA,0.0,0.0
1001216,1001239,GAMMA,0.0,0.0
1001216,1001262,GAMMA,0.0,0.0
1001216,1001263,GAMMA,0.0,0.0
1001216,1001256,GAMMA,0.0,0.0
1001216,1001257,GAMMA,0.0,0.0
1001216,1001237,GAMMA,0.0,0.0
1001216,1001218,GAMMA,0.0,0.0
1001216,1001258,GAMMA,0.0,0.0
1001217,1001235,GAMMA,0.5133882847594445,0.0
1001217,1001236,GAMMA,0.5408469181100549,0.0
1001217,1001222,GAMMA,0.2780405466388864,0.0
1001217,1001223,GAMMA,0.5758905600738522,0.0
1001217,1001208,GAMMA,0.4936133201951425,0.0
1001217,1001209,GAMMA,0.9251297463680436,0.0
1001217,1001247,GAMMA,0.7244313067932984,0.0
1001217,1001248,GAMMA,0.9651568533134892,0.0
1001217,1001241,GAMMA,0.7602177454803186,0.0
1001217,1001242,GAMMA,0.8832252823345869,0.0
1001217,1001226,GAMMA,0.5263128403016644,0.0
1001217,1001227,GAMMA,0.7167228999940559,0.0
1001217,1001260,GAMMA,0.5892845352253292,0.0
1001217,1001261,GAMMA,0.8592219635401788,0.0
1001217,1001251,GAMMA,0.6544401527739829,0.0
1001217,1001252,GAMMA,0.9543001963320572,0.0
1001217,1001240,GAMMA,0.397082361894345,0.0
1001217,1001219,GAMMA,0.1374952484079627,0.0
1001217,1001259,GAMMA,0.8364402449603816,0.0
1001217,1001243,GAMMA,0.8425253576570071,0.0
1001217,1001228,GAMMA,0.1569017411546033,0.0
1001217,1001229,GAMMA,0.5721550732929384,0.0
1001217,1001212,GAMMA,0.6580602985044828,0.0
1001217,1001213,GAMMA,0.8685424823804928,0.0
1001217,1001232,GAMMA,0.4746578340499817,0.0
1001217,1001233,GAMMA,0.8228152055051439,0.0
1001217,1001216,GAMMA,0.6834046727383526,0.0
1001217,1001244,GAMMA,0.0,0.0
1001217,1001246,GAMMA,0.0,0.0
1001217,1001206,GAMMA,0.0,0.0
1001217,1001207,GAMMA,0.0,0.0
1001217,1001201,GAMMA,0.0,0.0
1001217,1001202,GAMMA,0.0,0.0
1001217,1001230,GAMMA,0.0,0.0
1001217,1001231,GAMMA,0.0,0.0
1001217,1001214,GAMMA,0.0,0.0
1001217,1001215,GAMMA,0.0,0.0
1001217,1001254,GAMMA,0.0,0.0
1001217,1001255,GAMMA,0.0,0.0
1001217,1001224,GAMMA,0.0,0.0
1001217,1001225,GAMMA,0.0,0.0
1001217,1001210,GAMMA,0.0,0.0
1001217,1001211,GAMMA,0.0,0.0
1001217,1001249,GAMMA,0.0,0.0
1001217,1001250,GAMMA,0.0,0.0
1001217,1001238,GAMMA,0.0,0.0
1001217,1001239,GAMMA,0.0,0.0
1001217,1001262,GAMMA,0.0,0.0
1001217,1001263,GAMMA,0.0,0.0
1001217,1001256,GAMMA,0.0,0.0
1001217,1001257,GAMMA,0.0,0.0
1001217,1001237,GAMMA,0.0,0.0
1001217,1001218,GAMMA,0.0,0.0
1001217,1001258,GAMMA,0.0,0.0
1001244,1001235,GAMMA,0.4981996931859532,0.0
1001244,1001236,GAMMA,0.5050954749001462,0.0
1001244,1001222,GAMMA,0.2450836239029249,0.0
1001244,1001223,GAMMA,0.3795708968273182,0.0
1001244,1001208,GAMMA,0.7022979798930159,0.0
1001244,1001209,GAMMA,0.6620737507220517,0.0
1001244,1001247,GAMMA,0.9693056224133312,0.0
1001244,1001248,GAMMA,0.8095223146396089,0.0
1001244,1001241,GAMMA,0.8602842036127925,0.0
1001244,1001242,GAMMA,0.7464788450527969,0.0
1001244,1001226,GAMMA,0.5188201870896273,0.0
1001244,1001227,GAMMA,0.5746714311169895,0.0
1001244,1001260,GAMMA,0.6923406865809796,0.0
1001244,1001261,GAMMA,0.6572907728395454,0.0
1001244,1001251,GAMMA,0.8196633866273572,0.0
1001244,1001252,GAMMA,0.735841508246416,0.0
1001244,1001240,GAMMA,0.2765648194299654,0.0
1001244,1001219,GAMMA,0.3036230169031394,0.0
1001244,1001259,GAMMA,0.9511378066993792,0.0
1001244,1001243,GAMMA,0.833374672738739,0.0
1001244,1001228,GAMMA,0.1651412690980045,0.0
1001244,1001229,GAMMA,0.2727087709691052,0.0
1001244,1001212,GAMMA,0.945186458131053,0.0
1001244,1001213,GAMMA,0.8070853832382756,0.0
1001244,1001232,GAMMA,0.4927140484776356,0.0
1001244,1001233,GAMMA,0.5909811652622755,0.0
1001244,1001216,GAMMA,0.8904391141231728,0.0
1001244,1001217,GAMMA,0.7592236037407134,0.0
1001244,1001246,GAMMA,0.0,0.0
1001244,1001206,GAMMA,0.0,0.0
1001244,1001207,GAMMA,0.0,0.0
1001244,1001201,GAMMA,0.0,0.0
1001244,1001202,GAMMA,0.0,0.0
1001244,1001230,GAMMA,0.0,0.0
1001244,1001231,GAMMA,0.0,0.0
1001244,1001214,GAMMA,0.0,0.0
1001244,1001215,GAMMA,0.0,0.0
1001244,1001254,GAMMA,0.0,0.0
1001244,1001255,GAMMA,0.0,0.0
1001244,1001224,GAMMA,0.0,0.0
1001244,1001225,GAMMA,0.0,0.0
1001244,1001210,GAMMA,0.0,0.0
1001244,1001211,GAMMA,0.0,0.0
1001244,1001249,GAMMA,0.0,0.0
1001244,1001250,GAMMA,0.0,0.0
1001244,1001238,GAMMA,0.0,0.0
1001244,1001239,GAMMA,0.0,0.0
1001244,1001262,GAMMA,0.0,0.0
1001244,1001263,GAMMA,0.0,0.0
1001244,1001256,GAMMA,0.0,0.0
1001244,1001257,GAMMA,0.0,0.0
1001244,1001237,GAMMA,0.0,0.0
1001244,1001218,GAMMA,0.0,0.0
1001244,1001258,GAMMA,0.0,0.0
1001246,1001235,GAMMA,0.4332995701876728,0.0
1001246,1001236,GAMMA,0.4645367864689456,0.0
1001246,1001222,GAMMA,0.1631724196180937,0.0
1001246,1001223,GAMMA,0.4393854978246241,0.0
1001246,1001208,GAMMA,0.5004317045889112,0.0
1001246,1001209,GAMMA,0.8370998787923409,0.0
1001246,1001247,GAMMA,0.8168993544085841,0.0
1001246,1001248,GAMMA,0.9748161516247926,0.0
1001246,1001241,GAMMA,0.8332736361321675,0.0
1001246,1001242,GAMMA,0.8998146915885902,0.0
1001246,1001226,GAMMA,0.4571398168232786,0.0
1001246,1001227,GAMMA,0.599473467483312,0.0
1001246,1001260,GAMMA,0.571466035642805,0.0
1001246,1001261,GAMMA,0.7419087846471111,0.0
1001246,1001251,GAMMA,0.691939120236895,0.0
1001246,1001252,GAMMA,0.9001588374731193,0.0
1001246,1001240,GAMMA,0.2456608604729517,0.0
1001246,1001219,GAMMA,0.3093161539654296,0.0
1001246,1001259,GAMMA,0.954080943543116,0.0
1001246,1001243,GAMMA,0.899778520072703,0.0
1001246,1001228,GAMMA,0.1044258589384568,0.0
1001246,1001229,GAMMA,0.4616191516899082,0.0
1001246,1001212,GAMMA,0.7905846688272783,0.0
1001246,1001213,GAMMA,0.946952285598985,0.0
1001246,1001232,GAMMA,0.3866443322325007,0.0
1001246,1001233,GAMMA,0.6842888230288808,0.0
1001246,1001216,GAMMA,0.7233074323998091,0.0
1001246,1001217,GAMMA,0.927536002671029,0.0
1001246,1001244,GAMMA,0.8693590392604919,0.0
1001246,1001206,GAMMA,0.0,0.0
1001246,1001207,GAMMA,0.0,0.0
1001246,1001201,GAMMA,0.0,0.0
1001246,1001202,GAMMA,0.0,0.0
1001246,1001230,GAMMA,0.0,0.0
1001246,1001231,GAMMA,0.0,0.0
1001246,1001214,GAMMA,0.0,0.0
1001246,1001215,GAMMA,0.0,0.0
1001246,1001254,GAMMA,0.0,0.0
1001246,1001255,GAMMA,0.0,0.0
1001246,1001224,GAMMA,0.0,0.0
1001246,1001225,GAMMA,0.0,0.0
1001246,1001210,GAMMA,0.0,0.0
1001246,1001211,GAMMA,0.0,0.0
1001246,1001249,GAMMA,0.0,0.0
1001246,1001250,GAMMA,0.0,0.0
1001246,1001238,GAMMA,0.0,0.0
1001246,1001239,GAMMA,0.0,0.0
1001246,1001262,GAMMA,0.0,0.0
1001246,1001263,GAMMA,0.0,0.0
1001246,1001256,GAMMA,0.0,0.0
1001246,1001257,GAMMA,0.0,0.0
1001246,1001237,GAMMA,0.0,0.0
1001246,1001218,GAMMA,0.0,0.0
1001246,1001258,GAMMA,0.0,0.0
1001206,1001235,GAMMA,0.3475684608790795,0.0
1001206,1001236,GAMMA,0.2829515612405316,0.0
1001206,1001222,GAMMA,0.3222995010466968,0.0
1001206,1001223,GAMMA,0.1677630443653556,0.0
1001206,1001208,GAMMA,0.771532909925396,0.0
1001206,1001209,GAMMA,0.1741818709978355,0.0
1001206,1001247,GAMMA,0.6330408969615364,0.0
1001206,1001248,GAMMA,0.3433428308244571,0.0
1001206,1001241,GAMMA,0.4566221799120324,0.0
1001206,1001242,GAMMA,0.3444637703868187,0.0
1001206,1001226,GAMMA,0.3880436496480908,0.0
1001206,1001227,GAMMA,0.1552398935708658,0.0
1001206,1001260,GAMMA,0.464794225588016,0.0
1001206,1001261,GAMMA,0.2057703494345917,0.0
1001206,1001251,GAMMA,0.4768916737815054,0.0
1001206,1001252,GAMMA,0.3082973576835576,0.0
1001206,1001240,GAMMA,0.2630736308517307,0.0
1001206,1001219,GAMMA,0.5220055157385739,0.0
1001206,1001259,GAMMA,0.547150857777481,0.0
1001206,1001243,GAMMA,0.4045694159725631,0.0
1001206,1001228,GAMMA,0.5073266735199107,0.0
1001206,1001229,GAMMA,0.2799310672387322,0.0
1001206,1001212,GAMMA,0.7899755187733071,0.0
1001206,1001213,GAMMA,0.4057585848767948,0.0
1001206,1001232,GAMMA,0.4439844714353498,0.0
1001206,1001233,GAMMA,0.1201642525457402,0.0
1001206,1001216,GAMMA,0.6017560637570685,0.0
1001206,1001217,GAMMA,0.2819118234807324,0.0
1001206,1001244,GAMMA,0.6543357173522395,0.0
1001206,1001246,GAMMA,0.4237422921958986,0.0
1001206,1001207,GAMMA,0.0,0.0
1001206,1001201,GAMMA,0.0,0.0
1001206,1001202,GAMMA,0.0,0.0
1001206,1001230,GAMMA,0.0,0.0
1001206,1001231,GAMMA,0.0,0.0
1001206,1001214,GAMMA,0.0,0.0
1001206,1001215,GAMMA,0.0,0.0
1001206,1001254,GAMMA,0.0,0.0
1001206,1001255,GAMMA,0.0,0.0
1001206,1001224,GAMMA,0.0,0.0
1001206,1001225,GAMMA,0.0,0.0
1001206,1001210,GAMMA,0.0,0.0
1001206,1001211,GAMMA,0.0,0.0
1001206,1001249,GAMMA,0.0,0.0
1001206,1001250,GAMMA,0.0,0.0
1001206,1001238,GAMMA,0.0,0.0
1001206,1001239,GAMMA,0.0,0.0
1001206,1001262,GAMMA,0.0,0.0
1001206,1001263,GAMMA,0.0,0.0
1001206,1001256,GAMMA,0.0,0.0
1001206,1001257,GAMMA,0.0,0.0
1001206,1001237,GAMMA,0.0,0.0
1001206,1001218,GAMMA,0.0,0.0
1001206,1001258,GAMMA,0.0,0.0
1001207,1001235,GAMMA,0.1205205509018317,0.0
1001207,1001236,GAMMA,0.1852958436894862,0.0
1001207,1001222,GAMMA,0.2293714200346107,0.0
1001207,1001223,GAMMA,0.2783880070895917,0.0
1001207,1001208,GAMMA,0.1705951938305732,0.0
1001207,1001209,GAMMA,0.7420880867845838,0.0
1001207,1001247,GAMMA,0.4845778908576996,0.0
1001207,1001248,GAMMA,0.705468635391268,0.0
1001207,1001241,GAMMA,0.4831027269391893,0.0
1001207,1001242,GAMMA,0.6125927841098331,0.0
1001207,1001226,GAMMA,0.0968085062202703,0.0
1001207,1001227,GAMMA,0.3472809689889801,0.0
1001207,1001260,GAMMA,0.2339209192198794,0.0
1001207,1001261,GAMMA,0.5054084821627185,0.0
1001207,1001251,GAMMA,0.3711951388983053,0.0
1001207,1001252,GAMMA,0.6280588538711082,0.0
1001207,1001240,GAMMA,0.2008316809058961,0.0
1001207,1001219,GAMMA,0.6469190983908943,0.0
1001207,1001259,GAMMA,0.6917237110883893,0.0
1001207,1001243,GAMMA,0.5678877955293761,0.0
1001207,1001228,GAMMA,0.3752442276213261,0.0
1001207,1001229,GAMMA,0.5670549752724605,0.0
1001207,1001212,GAMMA,0.6055074028522456,0.0
1001207,1001213,GAMMA,0.8870314116076313,0.0
1001207,1001232,GAMMA,0.0684037641604243,0.0
1001207,1001233,GAMMA,0.4822126522009187,0.0
1001207,1001216,GAMMA,0.3762034183599677,0.0
1001207,1001217,GAMMA,0.6835627059442007,0.0
1001207,1001244,GAMMA,0.5743726634033549,0.0
1001207,1001246,GAMMA,0.7483367144092261,0.0
1001207,1001206,GAMMA,0.3105867808060314,0.0
1001207,1001201,GAMMA,0.0,0.0
1001207,1001202,GAMMA,0.0,0.0
1001207,1001230,GAMMA,0.0,0.0
1001207,1001231,GAMMA,0.0,0.0
1001207,1001214,GAMMA,0.0,0.0
1001207,1001215,GAMMA,0.0,0.0
1001207,1001254,GAMMA,0.0,0.0
1001207,1001255,GAMMA,0.0,0.0
1001207,1001224,GAMMA,0.0,0.0
1001207,1001225,GAMMA,0.0,0.0
1001207,1001210,GAMMA,0.0,0.0
1001207,1001211,GAMMA,0.0,0.0
1001207,1001249,GAMMA,0.0,0.0
1001207,1001250,GAMMA,0.0,0.0
1001207,1001238,GAMMA,0.0,0.0
1001207,1001239,GAMMA,0.0,0.0
1001207,1001262,GAMMA,0.0,0.0
1001207,1001263,GAMMA,0.0,0.0
1001207,1001256,GAMMA,0.0,0.0
1001207,1001257,GAMMA,0.0,0.0
1001207,1001237,GAMMA,0.0,0.0
1001207,1001218,GAMMA,0.0,0.0
1001207,1001258,GAMMA,0.0,0.0
1001201,1001235,GAMMA,0.9230864239880688,0.0
1001201,1001236,GAMMA,0.8310369879036215,0.0
1001201,1001222,GAMMA,0.8778254033956104,0.0
1001201,1001223,GAMMA,0.6505935877895953,0.0
1001201,1001208,GAMMA,0.5737810719083902,0.0
1001201,1001209,GAMMA,0.3887648306361754,0.0
1001201,1001247,GAMMA,0.4151310462331304,0.0
1001201,1001248,GAMMA,0.3679595742353696,0.0
1001201,1001241,GAMMA,0.4218083079187571,0.0
1001201,1001242,GAMMA,0.3544602353076205,0.0
1001201,1001226,GAMMA,0.8319868514557239,0.0
1001201,1001227,GAMMA,0.6700365547988454,0.0
1001201,1001260,GAMMA,0.6293884033935451,0.0
1001201,1001261,GAMMA,0.560076640131014,0.0
1001201,1001251,GAMMA,0.5167975881563326,0.0
1001201,1001252,GAMMA,0.4061250235175618,0.0
1001201,1001240,GAMMA,0.8559487023891372,0.0
1001201,1001219,GAMMA,0.4019373658563099,0.0
1001201,1001259,GAMMA,0.3372753387405606,0.0
1001201,1001243,GAMMA,0.396933571479,0.0
1001201,1001228,GAMMA,0.49628206154791,0.0
1001201,1001229,GAMMA,0.3107036508322894,0.0
1001201,1001212,GAMMA,0.3188850825783648,0.0
1001201,1001213,GAMMA,0.190605460032626,0.0
1001201,1001232,GAMMA,0.7648284040661509,0.0
1001201,1001233,GAMMA,0.5773811850467911,0.0
1001201,1001216,GAMMA,0.5344508947459122,0.0
1001201,1001217,GAMMA,0.4336699534920586,0.0
1001201,1001244,GAMMA,0.3957484440950431,0.0
1001201,1001246,GAMMA,0.330795551955943,0.0
1001201,1001206,GAMMA,0.3139596485172408,0.0
1001201,1001207,GAMMA,0.0697939513995524,0.0
1001201,1001202,GAMMA,0.0,0.0
1001201,1001230,GAMMA,0.0,0.0
1001201,1001231,GAMMA,0.0,0.0
1001201,1001214,GAMMA,0.0,0.0
1001201,1001215,GAMMA,0.0,0.0
1001201,1001254,GAMMA,0.0,0.0
1001201,1001255,GAMMA,0.0,0.0
1001201,1001224,GAMMA,0.0,0.0
1001201,1001225,GAMMA,0.0,0.0
1001201,1001210,GAMMA,0.0,0.0
1001201,1001211,GAMMA,0.0,0.0
1001201,1001249,GAMMA,0.0,0.0
1001201,1001250,GAMMA,0.0,0.0
1001201,1001238,GAMMA,0.0,0.0
1001201,1001239,GAMMA,0.0,0.0
1001201,1001262,GAMMA,0.0,0.0
1001201,1001263,GAMMA,0.0,0.0
1001201,1001256,GAMMA,0.0,0.0
1001201,1001257,GAMMA,0.0,0.0
1001201,1001237,GAMMA,0.0,0.0
1001201,1001218,GAMMA,0.0,0.0
1001201,1001258,GAMMA,0.0,0.0
1001202,1001235,GAMMA,0.8190458767737295,0.0
1001202,1001236,GAMMA,0.934369579088271,0.0
1001202,1001222,GAMMA,0.6344843863910828,0.0
1001202,1001223,GAMMA,0.8893199498383767,0.0
1001202,1001208,GAMMA,0.4628389284779552,0.0
1001202,1001209,GAMMA,0.5766301037055593,0.0
1001202,1001247,GAMMA,0.4440081674012933,0.0
1001202,1001248,GAMMA,0.481852572461588,0.0
1001202,1001241,GAMMA,0.4687238543874509,0.0
1001202,1001242,GAMMA,0.4385093117374242,0.0
1001202,1001226,GAMMA,0.691782722828869,0.0
1001202,1001227,GAMMA,0.8563798767408368,0.0
1001202,1001260,GAMMA,0.5541361396711788,0.0
1001202,1001261,GAMMA,0.6717379194107718,0.0
1001202,1001251,GAMMA,0.5096492974751355,0.0
1001202,1001252,GAMMA,0.5253425825454747,0.0
1001202,1001240,GAMMA,0.8917068326519834,0.0
1001202,1001219,GAMMA,0.3549516163628418,0.0
1001202,1001259,GAMMA,0.4181731911315937,0.0
1001202,1001243,GAMMA,0.4580552231741621,0.0
1001202,1001228,GAMMA,0.3101154996395825,0.0
1001202,1001229,GAMMA,0.5318033734378802,0.0
1001202,1001212,GAMMA,0.3407876895489399,0.0
1001202,1001213,GAMMA,0.3290693546326473,0.0
1001202,1001232,GAMMA,0.5859048768767345,0.0
1001202,1001233,GAMMA,0.7836063821973006,0.0
1001202,1001216,GAMMA,0.5201564217333449,0.0
1001202,1001217,GAMMA,0.5599922163786996,0.0
1001202,1001244,GAMMA,0.4450929584809617,0.0
1001202,1001246,GAMMA,0.4351569951414278,0.0
1001202,1001206,GAMMA,0.2131401734881362,0.0
1001202,1001207,GAMMA,0.1707531662012489,0.0
1001202,1001201,GAMMA,0.8448173738060608,0.0
1001202,1001230,GAMMA,0.0,0.0
1001202,1001231,GAMMA,0.0,0.0
1001202,1001214,GAMMA,0.0,0.0
1001202,1001215,GAMMA,0.0,0.0
1001202,1001254,GAMMA,0.0,0.0
1001202,1001255,GAMMA,0.0,0.0
1001202,1001224,GAMMA,0.0,0.0
1001202,1001225,GAMMA,0.0,0.0
1001202,1001210,GAMMA,0.0,0.0
1001202,1001211,GAMMA,0.0,0.0
1001202,1001249,GAMMA,0.0,0.0
1001202,1001250,GAMMA,0.0,0.0
1001202,1001238,GAMMA,0.0,0.0
1001202,1001239,GAMMA,0.0,0.0
1001202,1001262,GAMMA,0.0,0.0
1001202,1001263,GAMMA,0.0,0.0
1001202,1001256,GAMMA,0.0,0.0
1001202,1001257,GAMMA,0.0,0.0
1001202,1001237,GAMMA,0.0,0.0
1001202,1001218,GAMMA,0.0,0.0
1001202,1001258,GAMMA,0.0,0.0
1001230,1001235,GAMMA,0.5332491484134281,0.0
1001230,1001236,GAMMA,0.4400760660546916,0.0
1001230,1001222,GAMMA,0.8975788282157094,0.0
1001230,1001223,GAMMA,0.3068339958176859,0.0
1001230,1001208,GAMMA,0.7688428339542415,0.0
1001230,1001209,GAMMA,0.2123607397873284,0.0
1001230,1001247,GAMMA,0.317209595563459,0.0
1001230,1001248,GAMMA,0.1755628382511103,0.0
1001230,1001241,GAMMA,0.2824853621261344,0.0
1001230,1001242,GAMMA,0.2188220836128247,0.0
1001230,1001226,GAMMA,0.6823270845523083,0.0
1001230,1001227,GAMMA,0.3466952326138293,0.0
1001230,1001260,GAMMA,0.593896390821687,0.0
1001230,1001261,GAMMA,0.2992383056446725,0.0
1001230,1001251,GAMMA,0.4054536754498787,0.0
1001230,1001252,GAMMA,0.2457058146038728,0.0
1001230,1001240,GAMMA,0.5275415507952826,0.0
1001230,1001219,GAMMA,0.3412670643265834,0.0
1001230,1001259,GAMMA,0.1543891532130755,0.0
1001230,1001243,GAMMA,0.2430783953088316,0.0
1001230,1001228,GAMMA,0.8708597094029035,0.0
1001230,1001229,GAMMA,0.3185549987025538,0.0
1001230,1001212,GAMMA,0.2546758950982253,0.0
1001230,1001213,GAMMA,0.0602511343961178,0.0
1001230,1001232,GAMMA,0.8598598645549985,0.0
1001230,1001233,GAMMA,0.2827802613501237,0.0
1001230,1001216,GAMMA,0.4791962595175614,0.0
1001230,1001217,GAMMA,0.231062889998957,0.0
1001230,1001244,GAMMA,0.2488636832139797,0.0
1001230,1001246,GAMMA,0.1325935984726066,0.0
1001230,1001206,GAMMA,0.4484317517373697,0.0
1001230,1001207,GAMMA,0.2339903179729081,0.0
1001230,1001201,GAMMA,0.6652763733715162,0.0
1001230,1001202,GAMMA,0.4426252732116595,0.0
1001230,1001231,GAMMA,0.0,0.0
1001230,1001214,GAMMA,0.0,0.0
1001230,1001215,GAMMA,0.0,0.0
1001230,1001254,GAMMA,0.0,0.0
1001230,1001255,GAMMA,0.0,0.0
1001230,1001224,GAMMA,0.0,0.0
1001230,1001225,GAMMA,0.0,0.0
1001230,1001210,GAMMA,0.0,0.0
1001230,1001211,GAMMA,0.0,0.0
1001230,1001249,GAMMA,0.0,0.0
1001230,1001250,GAMMA,0.0,0.0
1001230,1001238,GAMMA,0.0,0.0
1001230,1001239,GAMMA,0.0,0.0
1001230,1001262,GAMMA,0.0,0.0
1001230,1001263,GAMMA,0.0,0.0
1001230,1001256,GAMMA,0.0,0.0
1001230,1001257,GAMMA,0.0,0.0
1001230,1001237,GAMMA,0.0,0.0
1001230,1001218,GAMMA,0.0,0.0
1001230,1001258,GAMMA,0.0,0.0
1001231,1001235,GAMMA,0.4673240270476043,0.0
1001231,1001236,GAMMA,0.5664720566992949,0.0
1001231,1001222,GAMMA,0.2950975815253426,0.0
1001231,1001223,GAMMA,0.9093292946572236,0.0
1001231,1001208,GAMMA,0.2699915903265551,0.0
1001231,1001209,GAMMA,0.8348633242761054,0.0
1001231,1001247,GAMMA,0.4172621151262748,0.0
1001231,1001248,GAMMA,0.6125434673574239,0.0
1001231,1001241,GAMMA,0.4633456000631055,0.0
1001231,1001242,GAMMA,0.5242134828205772,0.0
1001231,1001226,GAMMA,0.4277826237484476,0.0
1001231,1001227,GAMMA,0.8266947630678096,0.0
1001231,1001260,GAMMA,0.4375061549439644,0.0
1001231,1001261,GAMMA,0.7368008258407714,0.0
1001231,1001251,GAMMA,0.4630409720770311,0.0
1001231,1001252,GAMMA,0.6378016590348378,0.0
1001231,1001240,GAMMA,0.6061139135157307,0.0
1001231,1001219,GAMMA,0.2814188406086935,0.0
1001231,1001259,GAMMA,0.4547259000971954,0.0
1001231,1001243,GAMMA,0.5079643906807755,0.0
1001231,1001228,GAMMA,0.314768116635858,0.0
1001231,1001229,GAMMA,0.9022546526976406,0.0
1001231,1001212,GAMMA,0.3063634749764463,0.0
1001231,1001213,GAMMA,0.530190406240673,0.0
1001231,1001232,GAMMA,0.3322912118463973,0.0
1001231,1001233,GAMMA,0.9083594918235324,0.0
1001231,1001216,GAMMA,0.4449772038865803,0.0
1001231,1001217,GAMMA,0.6838390212361293,0.0
1001231,1001244,GAMMA,0.4222989072926675,0.0
1001231,1001246,GAMMA,0.5552530455525174,0.0
1001231,1001206,GAMMA,0.1572955130498508,0.0
1001231,1001207,GAMMA,0.4900219828835768,0.0
1001231,1001201,GAMMA,0.4563121465851163,0.0
1001231,1001202,GAMMA,0.7074362857318695,0.0
1001231,1001230,GAMMA,0.2246455865286812,0.0
1001231,1001214,GAMMA,0.0,0.0
1001231,1001215,GAMMA,0.0,0.0
1001231,1001254,GAMMA,0.0,0.0
1001231,1001255,GAMMA,0.0,0.0
1001231,1001224,GAMMA,0.0,0.0
1001231,1001225,GAMMA,0.0,0.0
1001231,1001210,GAMMA,0.0,0.0
1001231,1001211,GAMMA,0.0,0.0
1001231,1001249,GAMMA,0.0,0.0
1001231,1001250,GAMMA,0.0,0.0
1001231,1001238,GAMMA,0.0,0.0
1001231,1001239,GAMMA,0.0,0.0
1001231,1001262,GAMMA,0.0,0.0
1001231,1001263,GAMMA,0.0,0.0
1001231,1001256,GAMMA,0.0,0.0
1001231,1001257,GAMMA,0.0,0.0
1001231,1001237,GAMMA,0.0,0.0
1001231,1001218,GAMMA,0.0,0.0
1001231,1001258,GAMMA,0.0,0.0
1001214,1001235,GAMMA,0.5072774698361746,0.0
1001214,1001236,GAMMA,0.5010609592617729,0.0
1001214,1001222,GAMMA,0.3800857394852437,0.0
1001214,1001223,GAMMA,0.3539265441142315,0.0
1001214,1001208,GAMMA,0.8621144002041816,0.0
1001214,1001209,GAMMA,0.560181089466428,0.0
1001214,1001247,GAMMA,0.95456825901604,0.0
1001214,1001248,GAMMA,0.6933330914343696,0.0
1001214,1001241,GAMMA,0.7859274996098815,0.0
1001214,1001242,GAMMA,0.6460557823107685,0.0
1001214,1001226,GAMMA,0.5812789939165016,0.0
1001214,1001227,GAMMA,0.546300451275567,0.0
1001214,1001260,GAMMA,0.7773498322883535,0.0
1001214,1001261,GAMMA,0.5965554568625684,0.0
1001214,1001251,GAMMA,0.8443744919558411,0.0
1001214,1001252,GAMMA,0.6573605716276352,0.0
1001214,1001240,GAMMA,0.333783043050501,0.0
1001214,1001219,GAMMA,0.1936093246641073,0.0
1001214,1001259,GAMMA,0.8325217209464328,0.0
1001214,1001243,GAMMA,0.7282446909982438,0.0
1001214,1001228,GAMMA,0.3406029258896348,0.0
1001214,1001229,GAMMA,0.1872708888274915,0.0
1001214,1001212,GAMMA,0.9130350283628264,0.0
1001214,1001213,GAMMA,0.649854005509195,0.0
1001214,1001232,GAMMA,0.634621099690666,0.0
1001214,1001233,GAMMA,0.5346429568554265,0.0
1001214,1001216,GAMMA,0.9507957961018372,0.0
1001214,1001217,GAMMA,0.6542383956063867,0.0
1001214,1001244,GAMMA,0.9309411647996274,0.0
1001214,1001246,GAMMA,0.736630198802465,0.0
1001214,1001206,GAMMA,0.7292653534186098,0.0
1001214,1001207,GAMMA,0.4048877085099431,0.0
1001214,1001201,GAMMA,0.4541933995427528,0.0
1001214,1001202,GAMMA,0.4442800000409758,0.0
1001214,1001230,GAMMA,0.4461074089026859,0.0
1001214,1001231,GAMMA,0.3595050447880934,0.0
1001214,1001215,GAMMA,0.0,0.0
1001214,1001254,GAMMA,0.0,0.0
1001214,1001255,GAMMA,0.0,0.0
1001214,1001224,GAMMA,0.0,0.0
1001214,1001225,GAMMA,0.0,0.0
1001214,1001210,GAMMA,0.0,0.0
