sensor_id,fband_id,weight_raw,weight_adj
1001261,50,0.1289539980497769,0.0
1001251,10,4.925965094364098,0.0
1001251,20,2.029055589100937,0.0
1001251,30,17.528940192097828,0.0
1001251,40,1.0357146116210136,0.0
1001251,50,0.0996029168438877,0.0
1001252,10,4.396118337718012,0.0
1001252,20,2.0115432460163687,0.0
1001252,30,10.260534569113544,0.0
1001252,40,1.026905970135778,0.0
1001252,50,0.1369802035351495,0.0
1001240,10,0.9770290806454884,0.0
1001240,20,0.1926311038807756,0.0
1001240,30,0.1780833072620533,0.0
1001240,40,0.0492081380096002,0.0
1001240,50,0.0121259643818332,0.0
1001219,10,0.50122210742122,0.0
1001219,20,0.1996626177867392,0.0
1001219,30,0.456434806520585,0.0
1001219,40,0.0995042828732565,0.0
1001219,50,0.0107608720156864,0.0
1001259,10,2.5308424668802294,0.0
1001259,20,1.0442681831472913,0.0
1001259,30,8.144953368799134,0.0
1001259,40,0.7177210235824355,0.0
1001259,50,0.0538085228684364,0.0
1001243,10,4.782697356542974,0.0
1001243,20,2.1391041487374,0.0
1001243,30,18.598100500396185,0.0
1001243,40,1.1250706678433395,0.0
1001243,50,0.1415062778741486,0.0
1001228,10,0.2376974663817907,0.0
1001228,20,0.1013930689686093,0.0
1001228,30,0.1400612909430234,0.0
1001228,40,0.0486726039570164,0.0
1001228,50,0.0074756213554336,0.0
1001229,10,0.211939095591881,0.0
1001229,20,0.089303375412071,0.0
1001229,30,0.088800836564999,0.0
1001229,40,0.0434808763071158,0.0
1001229,50,0.0067939165893186,0.0
1001212,10,1.3913119744864209,0.0
1001212,20,0.6587179871962464,0.0
1001212,30,3.795639244259855,0.0
1001212,40,0.43718466351683,0.0
1001212,50,0.0332140979973041,0.0
1001213,10,1.5557645901513852,0.0
1001213,20,0.639080037732279,0.0
1001213,30,2.257578976245639,0.0
1001213,40,0.3856026324875924,0.0
1001213,50,0.0328700951196815,0.0
1001232,10,2.810657257204819,0.0
1001232,20,0.9608151604163244,0.0
1001232,30,1.4409855328260197,0.0
1001232,40,0.3537046362439193,0.0
1001232,50,0.0489107069537265,0.0
1001233,10,2.790075911634991,0.0
1001233,20,0.9097068759573692,0.0
1001233,30,1.338307023819741,0.0
1001233,40,0.3259157888448508,0.0
1001233,50,0.048088349377398,0.0
1001216,10,3.0835117693221763,0.0
1001216,20,1.248117656928599,0.0
1001216,30,7.91431784781438,0.0
1001216,40,0.7126874054847987,0.0
1001216,50,0.0559344073260244,0.0
1001217,10,2.9009934009153064,0.0
1001217,20,1.23614916332721,0.0
1001217,30,4.030635700465477,0.0
1001217,40,0.647424303089216,0.0
1001217,50,0.0645151874069003,0.0
1001244,10,2.414290531363138,0.0
1001244,20,0.9907700241490766,0.0
1001244,30,8.23153209408944,0.0
1001244,40,0.7427354140459193,0.0
1001244,50,0.0545842785434568,0.0
1001246,10,2.3451042697404723,0.0
1001246,20,1.089470717450402,0.0
1001246,30,5.747482164099424,0.0
1001246,40,0.6770701256671092,0.0
1001246,50,0.0597635612051529,0.0
1001206,10,0.6104922411341019,0.0
1001206,20,0.2373361936333205,0.0
1001206,30,0.8952767079069226,0.0
1001206,40,0.131894687293564,0.0
1001206,50,0.0153615289528436,0.0
1001207,10,0.6531114510989381,0.0
1001207,20,0.2770277522016064,0.0
1001207,30,0.5175363969985413,0.0
1001207,40,0.1424036500785712,0.0
1001207,50,0.0149884978561901,0.0
1001201,10,6.48221147965613,0.0
1001201,20,1.0035246510635147,0.0
1001201,30,0.8447939171689105,0.0
1001201,40,0.2080752009188742,0.0
1001201,50,0.0484497844670435,0.0
1001202,10,5.555234344984838,0.0
1001202,20,0.8952948618395457,0.0
1001202,30,0.8279979387268881,0.0
1001202,40,0.2080535071756324,0.0
1001202,50,0.0559204443948483,0.0
1001230,10,0.987273192302148,0.0
1001230,20,0.400363954180177,0.0
1001230,30,0.5731636926815027,0.0
1001230,40,0.1811011483487691,0.0
1001230,50,0.0221535831479939,0.0
1001231,10,0.9910019744842414,0.0
1001231,20,0.3614126849006043,0.0
1001231,30,0.4542323994354019,0.0
1001231,40,0.1579428128723601,0.0
1001231,50,0.0219446115106487,0.0
1001214,10,1.8389417014568503,0.0
1001214,20,0.8246713744309082,0.0
1001214,30,5.502345230243528,0.0
1001214,40,0.5967206451298135,0.0
1001214,50,0.0433682318110376,0.0
1001215,10,2.0154535656914545,0.0
1001215,20,0.8633850853087445,0.0
1001215,30,2.665417057393642,0.0
1001215,40,0.5158797291479138,0.0
1001215,50,0.0457506745531418,0.0
1001254,10,3.7312117505007167,0.0
1001254,20,1.7421163373803783,0.0
1001254,30,22.563563568228155,0.0
1001254,40,1.0532628734803535,0.0
1001254,50,0.0857767205560551,0.0
1001255,10,3.592427158504749,0.0
1001255,20,1.7702698504742211,0.0
1001255,30,15.732260501894926,0.0
1001255,40,0.9886750973458596,0.0
1001255,50,0.1106190442532461,0.0
1001224,10,5.049654852500586,0.0
1001224,20,1.14401949995987,0.0
1001224,30,1.165057668638152,0.0
1001224,40,0.3408751330465412,0.0
1001224,50,0.0622564296601342,0.0
1001225,10,4.0619629708391,0.0
1001225,20,0.9807445790256258,0.0
1001225,30,1.2046031074450767,0.0
1001225,40,0.2925446040599948,0.0
1001225,50,0.0588308167484271,0.0
1001210,10,2.995377557247489,0.0
1001210,20,1.04940121756943,0.0
1001210,30,3.596100279068543,0.0
1001210,40,0.4917183657037464,0.0
1001210,50,0.050286047911941,0.0
1001211,10,2.728167788516916,0.0
1001211,20,1.0053134703964115,0.0
1001211,30,2.043987905020304,0.0
1001211,40,0.4519430025313823,0.0
1001211,50,0.0525318678135502,0.0
1001249,10,3.367811061552097,0.0
1001249,20,1.5695403256991438,0.0
1001249,30,14.329296693035312,0.0
1001249,40,0.9603741444368498,0.0
1001249,50,0.0755734844395285,0.0
1001250,10,3.431898372419824,0.0
1001250,20,1.637120445163572,0.0
1001250,30,9.057243851279868,0.0
1001250,40,0.9344774916545976,0.0
1001250,50,0.1047435496691437,0.0
1001238,10,4.671060227223234,0.0
1001238,20,1.5307022458138466,0.0
1001238,30,2.282834806411223,0.0
1001238,40,0.4753795631223559,0.0
1001238,50,0.0639242336178165,0.0
1001239,10,4.453794503917499,0.0
1001239,20,1.4612284022455284,0.0
1001239,30,2.3027514609626567,0.0
1001239,40,0.45682122119238,0.0
1001239,50,0.0718035697143965,0.0
1001262,10,4.973687396678079,0.0
1001262,20,1.9336710704221765,0.0
1001262,30,7.933736036193527,0.0
1001262,40,0.8319023943844064,0.0
1001262,50,0.0711357766119238,0.0
1001263,10,4.2347168351732325,0.0
1001263,20,1.6657234197774566,0.0
1001263,30,4.92740483792621,0.0
1001263,40,0.7859384836843424,0.0
1001263,50,0.0944256931364768,0.0
1001256,10,5.392633604343361,0.0
1001256,20,2.2238710339254557,0.0
1001256,30,25.528915678859413,0.0
1001256,40,1.2241862090426103,0.0
1001256,50,0.1205590469959434,0.0
1001257,10,4.669051664016843,0.0
1001257,20,2.2735413612661364,0.0
1001257,30,16.188065607077455,0.0
1001257,40,1.2477811762671382,0.0
1001257,50,0.2168660736235017,0.0
1001237,10,14.84080756858639,0.0
1001237,20,1.7598739687011045,0.0
1001237,30,1.392139429074901,0.0
1001237,40,0.3424679634771733,0.0
1001237,50,0.1178488544913699,0.0
1001218,10,1.4874117359771584,0.0
1001218,20,0.6029792099815081,0.0
1001218,30,2.6839491709200054,0.0
1001218,40,0.3773545881721973,0.0
1001218,50,0.0298107970195273,0.0
1001258,10,3.827808852085437,0.0
1001258,20,1.7253054325747257,0.0
1001258,30,20.34995067685953,0.0
1001258,40,0.9757790612293368,0.0
1001258,50,0.0881768111222978,0.0
1002235,10,4.311302312774281,0.0
1002235,20,0.8692437235844829,0.0
1002235,30,1.2614915784506244,0.0
1002235,40,0.2978976397849699,0.0
1002235,50,0.0778972963140824,0.0
1002236,10,6.5557744071095,0.0
1002236,20,1.2471908465189034,0.0
1002236,30,1.4911634969416634,0.0
1002236,40,0.344711282615148,0.0
1002236,50,0.0756884233517941,0.0
1002226,10,5.276015538099136,0.0
1002226,20,1.2437845549006752,0.0
1002226,30,2.088900532056201,0.0
1002226,40,0.4405382637145423,0.0
1002226,50,0.0735330060619881,0.0
1002222,10,0.7794808501735753,0.0
1002222,20,0.2503358080746145,0.0
1002222,30,0.4012683749989401,0.0
1002222,40,0.1820582153495303,0.0
1002222,50,0.0599262308903952,0.0
1002240,10,0.3217060021900082,0.0
1002240,20,0.0830728552028145,0.0
1002240,30,0.1167003448815473,0.0
1002240,40,0.0438574310586554,0.0
1002240,50,0.0113135044054982,0.0
1002223,10,0.8015260164690604,0.0
1002223,20,0.2691048214307402,0.0
1002223,30,0.3569824085753033,0.0
1002223,40,0.1634898011171016,0.0
1002223,50,0.0402734690976458,0.0
1002227,10,6.71186947554822,0.0
1002227,20,1.7143436486176562,0.0
1002227,30,2.1278045125816623,0.0
1002227,40,0.4942628688573084,0.0
1002227,50,0.0777972203630626,0.0
1002232,10,1.3816081642093283,0.0
1002232,20,0.5462852162267889,0.0
1002232,30,0.9200898039636576,0.0
1002232,40,0.3596580862670379,0.0
1002232,50,0.0457648394235006,0.0
1002228,10,0.247567934821984,0.0
1002228,20,0.0915740458370268,0.0
1002228,30,0.0963059819399268,0.0
1002228,40,0.0530404889248058,0.0
1002228,50,0.0098463432988489,0.0
1002229,10,0.2735761662425068,0.0
1002229,20,0.0924161524817254,0.0
1002229,30,0.1135320498665502,0.0
1002229,40,0.0626231085115417,0.0
1002229,50,0.0110102447297996,0.0
1002233,10,1.5494907618891256,0.0
1002233,20,0.5208364959321907,0.0
1002233,30,1.054072678202263,0.0
1002233,40,0.3898255259375337,0.0
1002233,50,0.0395485830382995,0.0
1002260,10,3.2016396948870844,0.0
1002260,20,1.0786523919806943,0.0
1002260,30,2.030536094724412,0.0
1002260,40,0.7190912516458158,0.0
1002260,50,0.0588105101958427,0.0
1002208,10,0.8501381558893845,0.0
1002208,20,0.3702802632129001,0.0
1002208,30,0.6853557381260659,0.0
1002208,40,0.3847704326347125,0.0
1002208,50,0.0359930141710036,0.0
1002219,10,0.3683142886688826,0.0
1002219,20,0.1251031194999561,0.0
1002219,30,0.2003093693500369,0.0
1002219,40,0.0792579708225116,0.0
1002219,50,0.0122812420452968,0.0
1002209,10,1.0536661729945842,0.0
1002209,20,0.425340182019928,0.0
1002209,30,1.1203441898348558,0.0
1002209,40,0.5729675396885106,0.0
1002209,50,0.0419919520843245,0.0
1002261,10,2.511144857138347,0.0
1002261,20,0.9865705590143145,0.0
1002261,30,2.4188598019634138,0.0
1002261,40,0.8080806692191401,0.0
1002261,50,0.07226258439983,0.0
1002216,10,1.666803062635526,0.0
1002216,20,0.7650368424948135,0.0
1002216,30,1.876222126458834,0.0
1002216,40,0.8156938842149221,0.0
1002216,50,0.056853963349318,0.0
1002212,10,134.12964334617354,0.0
1002212,20,20.41405352132577,0.0
1002212,30,8.681595971784361,0.0
1002212,40,2.485648554857775,0.0
1002212,50,0.6313918144756369,0.0
1002213,10,1.4576233566363317,0.0
1002213,20,0.6100675300061836,0.0
1002213,30,2.849583041802741,0.0
1002213,40,0.8180318553545837,0.0
1002213,50,0.0563720131095951,0.0
1002217,10,1.7722650256237846,0.0
1002217,20,0.7645430815829719,0.0
1002217,30,3.2513108855393638,0.0
1002217,40,0.9170987949601164,0.0
1002217,50,0.0619826162212795,0.0
1002251,10,2.606744176702946,0.0
1002251,20,1.2616473407425777,0.0
1002251,30,3.6736629375849432,0.0
1002251,40,1.1216987313297595,0.0
1002251,50,0.0641703188399785,0.0
1002247,10,1.811237160137949,0.0
1002247,20,0.7984020152246384,0.0
1002247,30,3.7292782512349376,0.0
1002247,40,0.9586345402179248,0.0
1002247,50,0.06537348938773,0.0
1002259,10,1.5383476885067815,0.0
1002259,20,0.6891737418241365,0.0
1002259,30,3.0633663521532912,0.0
1002259,40,0.5922530243256425,0.0
1002259,50,0.0552729567373011,0.0
1002248,10,2.3201578704557493,0.0
1002248,20,0.980008400667802,0.0
1002248,30,6.874069128661632,0.0
1002248,40,1.039175383780116,0.0
1002248,50,0.0725844207301034,0.0
1002252,10,2.608833931071638,0.0
1002252,20,1.318349444095683,0.0
1002252,30,6.364012148992821,0.0
1002252,40,1.21881655207092,0.0
1002252,50,0.0742835294201071,0.0
1002241,10,3.3615856567310374,0.0
1002241,20,1.7711765699272075,0.0
1002241,30,7.784218249830723,0.0
1002241,40,1.14869128782118,0.0
1002241,50,0.0797856612163505,0.0
1002243,10,3.1044161860909654,0.0
1002243,20,1.5165808809845225,0.0
1002243,30,4.151536143816234,0.0
1002243,40,0.9582636010017828,0.0
1002243,50,0.0799819066315999,0.0
1002242,10,2.8768259834887067,0.0
1002242,20,1.4490358780117627,0.0
1002242,30,5.428549059012224,0.0
1002242,40,1.0376132040538473,0.0
1002242,50,0.0796869608352327,0.0
1002203,10,4.83199439614412,0.0
1002203,20,1.1489778829292097,0.0
1002203,30,1.5374074201659296,0.0
1002203,40,0.3549884600012736,0.0
1002203,50,0.0873540797250711,0.0
1002201,10,1.7592579421468455,0.0
1002201,20,0.4372333301032767,0.0
1002201,30,0.6541985813702272,0.0
1002201,40,0.2360048969629168,0.0
1002201,50,0.1060936218521471,0.0
1002202,10,2.620257547694298,0.0
1002202,20,0.5854146668332219,0.0
1002202,30,0.8049089312996094,0.0
1002202,40,0.2510149412596314,0.0
1002202,50,0.0827537248972564,0.0
1002204,10,5.328756727669752,0.0
1002204,20,1.4715435146498284,0.0
1002204,30,1.783093308733641,0.0
1002204,40,0.4069592281123706,0.0
1002204,50,0.0914774595081532,0.0
1002224,10,1.7004218305049403,0.0
1002224,20,0.5708981719891972,0.0
1002224,30,1.061306301394995,0.0
1002224,40,0.3240302058966943,0.0
1002224,50,0.0940906474187067,0.0
1002220,10,0.4082974370605165,0.0
1002220,20,0.1114276508588533,0.0
1002220,30,0.1690802509371362,0.0
1002220,40,0.0678495483813132,0.0
1002220,50,0.0147752072073358,0.0
1002221,10,0.6033258188365354,0.0
1002221,20,0.1881157891215839,0.0
1002221,30,0.250665686131421,0.0
1002221,40,0.1065135317407016,0.0
1002221,50,0.0216260764942137,0.0
1002225,10,2.4110646192120666,0.0
1002225,20,0.569913913235388,0.0
1002225,30,0.9838844486368415,0.0
1002225,40,0.3305546913838962,0.0
1002225,50,0.0798023478108803,0.0
1002238,10,4.68034394141372,0.0
1002238,20,1.1997297479539697,0.0
1002238,30,2.0469204397620744,0.0
1002238,40,0.5417050532019457,0.0
1002238,50,0.0668271393943807,0.0
1002230,10,0.6415104790852086,0.0
1002230,20,0.2462898815329963,0.0
1002230,30,0.3172107954048629,0.0
1002230,40,0.1848545231936607,0.0
1002230,50,0.0282762230746599,0.0
1002231,10,0.8899471507564362,0.0
1002231,20,0.2815791187812201,0.0
1002231,30,0.4140162910117865,0.0
1002231,40,0.2370431753640264,0.0
1002231,50,0.0263103715795576,0.0
1002239,10,3.712740173119309,0.0
1002239,20,1.2014464280517498,0.0
1002239,30,2.634207470458956,0.0
1002239,40,0.653230123677712,0.0
1002239,50,0.0632661965515776,0.0
1002210,10,1.5372497858759944,0.0
1002210,20,0.6614406686098309,0.0
1002210,30,1.1570726626542918,0.0
1002210,40,0.5716766449401907,0.0
1002210,50,0.0472902914655862,0.0
1002206,10,0.5053017859756535,0.0
1002206,20,0.1881744810507319,0.0
1002206,30,0.3242796871014198,0.0
1002206,40,0.1338942928475711,0.0
1002206,50,0.0169467658386594,0.0
1002207,10,0.7070300751568818,0.0
1002207,20,0.2089416824967436,0.0
1002207,30,0.4726379121709924,0.0
1002207,40,0.2086611369669358,0.0
1002207,50,0.021825931489986,0.0
1002211,10,1.703529091155629,0.0
1002211,20,0.6710026549518765,0.0
1002211,30,1.6121119314432728,0.0
1002211,40,0.6820329654055235,0.0
1002211,50,0.0532918813245432,0.0
1002262,10,2.351104922014244,0.0
1002262,20,1.1587116640743378,0.0
1002262,30,2.4492526620315944,0.0
1002262,40,0.9540280498938476,0.0
1002262,50,0.0606722058785237,0.0
1002214,10,1.4039993418285777,0.0
1002214,20,0.5551252678002474,0.0
1002214,30,1.592250610126155,0.0
1002214,40,0.7227124936806005,0.0
1002214,50,0.0536402355603233,0.0
1002218,10,1.1897102904110262,0.0
1002218,20,0.3977357598853751,0.0
1002218,30,1.060706950593962,0.0
1002218,40,0.2946530820939639,0.0
1002218,50,0.0345156125826839,0.0
1002215,10,1.3850468260946949,0.0
1002215,20,0.5756139508452754,0.0
1002215,30,2.7494054013662748,0.0
1002215,40,0.7880727260784515,0.0
1002215,50,0.0552359747437618,0.0
1002263,10,2.5129704877516548,0.0
1002263,20,1.1208039428041905,0.0
1002263,30,3.495682179872178,0.0
1002263,40,1.0187924763790766,0.0
1002263,50,0.0642375256330553,0.0
1002249,10,2.233325826477119,0.0
1002249,20,1.0131789563189295,0.0
1002249,30,3.7508996180209455,0.0
1002249,40,1.0406405730956634,0.0
1002249,50,0.0667943937868082,0.0
1002244,10,1.7484230230249007,0.0
1002244,20,0.7169768197182361,0.0
1002244,30,2.7505032142859536,0.0
1002244,40,0.7350455726392684,0.0
1002244,50,0.0597786236526159,0.0
1002246,10,1.5419172819036504,0.0
1002246,20,0.6767289026566886,0.0
1002246,30,3.9686754064541248,0.0
1002246,40,0.7046912233408367,0.0
1002246,50,0.0585133694455825,0.0
1002250,10,1.9503657958618947,0.0
1002250,20,0.942275980870276,0.0
1002250,30,6.855373372870529,0.0
1002250,40,1.0180652889680186,0.0
1002250,50,0.0705008463656099,0.0
1002256,10,3.2285427265201854,0.0
1002256,20,1.7681213997382104,0.0
1002256,30,7.22892093337441,0.0
1002256,40,1.2417125867322665,0.0
1002256,50,0.0777557902417317,0.0
1002254,10,5.100229168328853,0.0
1002254,20,1.552534306105388,0.0
1002254,30,6.67153404885316,0.0
1002254,40,1.0575397966641724,0.0
1002254,50,0.0818187618478592,0.0
1002258,10,2.248051422403983,0.0
1002258,20,1.0576633614296818,0.0
1002258,30,6.408369002824681,0.0
1002258,40,0.8473272837278752,0.0
1002258,50,0.0674586283864731,0.0
1002255,10,2.2353737386468238,0.0
1002255,20,1.013345670672728,0.0
1002255,30,7.747124127477504,0.0
1002255,40,0.9611447476844118,0.0
1002255,50,0.0716518787246909,0.0
1002257,10,2.923093228689513,0.0
1002257,20,1.529857466699511,0.0
1002257,30,9.587399497143476,0.0
1002257,40,1.2275188025565738,0.0
1002257,50,0.0806396881488275,0.0
1003235,10,10.383096752061602,0.0
1003235,20,3.232111569403458,0.0
1003235,30,1.9906957156832883,0.0
1003235,40,0.6050599478754649,0.0
1003235,50,0.4656791088278402,0.0
1003236,10,10.707693753090227,0.0
1003236,20,3.150178941029933,0.0
1003236,30,2.058940482112721,0.0
1003236,40,0.4797957232315478,0.0
1003236,50,0.249542082193549,0.0
1003222,10,1.9099756528743312,0.0
1003222,20,1.0873869630868087,0.0
1003222,30,0.8509897218915237,0.0
1003222,40,0.1434939337560716,0.0
1003222,50,0.0902178529262127,0.0
1003223,10,2.134879645557044,0.0
1003223,20,1.151043293979947,0.0
1003223,30,0.8931802222049623,0.0
1003223,40,0.1733638544126947,0.0
1003223,50,0.0853750352291207,0.0
1003208,10,1.4317976657406024,0.0
1003208,20,1.3304672060756897,0.0
1003208,30,1.9241283531266395,0.0
1003208,40,0.250928817513983,0.0
1003208,50,0.2045239955663684,0.0
1003209,10,1.5844825134886114,0.0
1003209,20,1.5387522542630585,0.0
1003209,30,1.546133231279552,0.0
1003209,40,0.2607136444409507,0.0
1003209,50,0.0769869241097661,0.0
1003247,10,2.6130106757974354,0.0
1003247,20,2.2754764178650446,0.0
1003247,30,4.902890603856715,0.0
1003247,40,0.4898061030381109,0.0
1003247,50,0.1126807999455249,0.0
1003248,10,2.510446498305697,0.0
1003248,20,2.560676094768106,0.0
1003248,30,5.443183250505608,0.0
1003248,40,0.5459849470159794,0.0
1003248,50,0.0836320515711638,0.0
1003241,10,4.305469920947332,0.0
1003241,20,3.671985526997884,0.0
1003241,30,8.93958517058091,0.0
1003241,40,0.9273797100533536,0.0
1003241,50,0.36620433292542,0.0
1003242,10,19.034673587897714,0.0
1003242,20,5.995370833357669,0.0
1003242,30,10.618558448612822,0.0
1003242,40,0.9424103465731366,0.0
1003242,50,0.1876619058278379,0.0
1003226,10,5.402113431584237,0.0
1003226,20,2.721892847998672,0.0
1003226,30,2.766148597055432,0.0
1003226,40,0.3850331399537111,0.0
1003226,50,0.2172090346751706,0.0
1003227,10,4.702590974454633,0.0
1003227,20,2.488042210884722,0.0
1003227,30,2.3171673021642625,0.0
1003227,40,0.3385423674070762,0.0
1003227,50,0.1760503492514688,0.0
1003260,10,4.425716234913496,0.0
1003260,20,3.4339504532957204,0.0
1003260,30,5.931520836118121,0.0
1003260,40,0.5032157401769314,0.0
1003260,50,0.1926105601988084,0.0
1003261,10,4.758628824562383,0.0
1003261,20,3.325976016456389,0.0
1003261,30,3.704524237680696,0.0
1003261,40,0.5004416319308037,0.0
1003261,50,0.1930243829711187,0.0
1003251,10,5.11016444565365,0.0
1003251,20,4.233948914254891,0.0
1003251,30,9.900325735844842,0.0
1003251,40,0.8141544230678651,0.0
1003251,50,0.2343321916577023,0.0
1003252,10,5.399210583407314,0.0
1003252,20,4.288279205509609,0.0
1003252,30,9.28182954069584,0.0
1003252,40,0.7594783689858959,0.0
1003252,50,0.1444583420485478,0.0
1003240,10,0.8582688657417523,0.0
1003240,20,0.4112879122266682,0.0
1003240,30,0.2234770529304171,0.0
1003240,40,0.0429975321114327,0.0
1003240,50,0.0221112381188982,0.0
1003219,10,0.5322769082120065,0.0
1003219,20,0.4567014872374569,0.0
1003219,30,0.3792740554013758,0.0
1003219,40,0.0522956935300959,0.0
1003219,50,0.0180964469665551,0.0
1003259,10,2.434806158938037,0.0
1003259,20,2.0462977714231814,0.0
1003259,30,4.183979269128461,0.0
1003259,40,0.3924876688033725,0.0
1003259,50,0.0739400083352739,0.0
1003243,10,13.12153623900682,0.0
1003243,20,5.231708568899384,0.0
1003243,30,8.90366181873229,0.0
1003243,40,0.8709871440715746,0.0
1003243,50,0.2491674010033694,0.0
1003228,10,0.7024050388420314,0.0
1003228,20,0.3060134683236443,0.0
1003228,30,0.2550790085503767,0.0
1003228,40,0.0596853840149908,0.0
1003228,50,0.0467294968653261,0.0
1003229,10,0.4215605955552083,0.0
1003229,20,0.2950517756169021,0.0
1003229,30,0.207617417149384,0.0
1003229,40,0.0449575942985588,0.0
1003229,50,0.0227158780715494,0.0
1003212,10,2.076153584679037,0.0
1003212,20,1.3649136181743569,0.0
1003212,30,2.291216864531667,0.0
1003212,40,0.2530281024102616,0.0
1003212,50,0.0537367805634983,0.0
1003213,10,1.60699757739179,0.0
1003213,20,1.421552882031801,0.0
1003213,30,2.406241351997353,0.0
1003213,40,0.3007759310377552,0.0
1003213,50,0.053466633114848,0.0
1003232,10,2.47329330460355,0.0
1003232,20,1.942126661251221,0.0
1003232,30,2.4730746750585606,0.0
1003232,40,0.3508805196278413,0.0
1003232,50,0.2490502003987642,0.0
1003233,10,2.824186702555098,0.0
1003233,20,1.922399322399636,0.0
1003233,30,1.8010914367738895,0.0
1003233,40,0.3961315163979131,0.0
1003233,50,0.2474196863466455,0.0
1003216,10,3.148659865977022,0.0
1003216,20,2.659419527167792,0.0
1003216,30,5.492687427471348,0.0
1003216,40,0.4623151905711541,0.0
1003216,50,0.1568635642807231,0.0
1003217,10,3.1174399963977377,0.0
1003217,20,2.7910412211934723,0.0
1003217,30,4.212204109535531,0.0
1003217,40,0.4602409538971297,0.0
1003217,50,0.0892601463152072,0.0
1003244,10,2.194160078270714,0.0
1003244,20,2.047764433142301,0.0
1003244,30,4.077038433035292,0.0
1003244,40,0.4215677588726955,0.0
1003244,50,0.1148099159452711,0.0
1003246,10,2.378651124982559,0.0
1003246,20,2.224607636620856,0.0
1003246,30,4.886662892829188,0.0
1003246,40,0.4824230467619281,0.0
1003246,50,0.1113185975568209,0.0
1003206,10,0.9663104414394736,0.0
1003206,20,0.6234634543502688,0.0
1003206,30,0.7308925859307432,0.0
1003206,40,0.1120720389992259,0.0
1003206,50,0.0495996412419323,0.0
1003207,10,1.914033885136252,0.0
1003207,20,0.7815969360379236,0.0
1003207,30,0.7094160920436332,0.0
1003207,40,0.1193856784044914,0.0
1003207,50,0.0363045204436465,0.0
1003201,10,3.61413716373017,0.0
1003201,20,1.4814622660713428,0.0
1003201,30,1.009691065139614,0.0
1003201,40,0.190523047897062,0.0
1003201,50,0.1147888363722714,0.0
1003202,10,4.041608058697813,0.0
1003202,20,1.548451692966755,0.0
1003202,30,1.0842547939220095,0.0
1003202,40,0.2066892361419434,0.0
1003202,50,0.0948285490923898,0.0
1003230,10,1.3895271526219708,0.0
1003230,20,1.0947328599302353,0.0
1003230,30,1.1759768227462375,0.0
1003230,40,0.17960890258016,0.0
1003230,50,0.1758138493509436,0.0
1003231,10,1.578322253774452,0.0
1003231,20,1.1463148390044826,0.0
1003231,30,0.9252657395240496,0.0
1003231,40,0.2038323022606442,0.0
1003231,50,0.1295135007164933,0.0
1003214,10,1.8338369734170576,0.0
